machine_id,machine_type,plant,line,age_years,criticality,timestamp,shift,machine_status,load_pct,temperature_c,vibration_mm_s,humidity_pct,pressure_bar,energy_kwh,failure_mode,anomaly_flag,downtime_risk,maintenance_required,predicted_rul_hours,health_score
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:14:00,B,Running,85.2,53.37,28.11,45.11,2.44,3.02,None,0,0,0,580.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:19:00,B,Running,89.6,60.97,24.44,44.34,2.92,2.4,None,0,0,0,638.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:24:00,B,Running,62.0,65.57,27.83,28.42,2.48,2.63,None,0,0,0,625.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:29:00,B,Running,86.2,59.72,22.94,61.2,2.45,3.08,None,0,0,0,569.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:34:00,B,Running,80.3,68.69,20.03,45.31,3.29,2.68,None,0,0,0,646.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:39:00,B,Idle,20.0,49.96,16.45,37.91,2.13,2.24,None,0,0,0,600.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:44:00,B,Running,69.4,66.24,22.28,53.56,3.1,3.43,None,0,0,0,575.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:49:00,B,Idle,27.4,53.66,28.87,55.74,2.45,2.0,Humidity Exposure,0,0,0,606.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:54:00,B,Running,83.5,60.84,27.84,47.11,2.49,2.89,None,0,0,0,663.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 14:59:00,B,Running,77.3,70.38,24.36,42.43,2.82,2.8,None,0,0,0,638.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:04:00,B,Idle,5.7,47.62,18.79,44.27,2.57,2.39,None,0,0,0,583.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:09:00,B,Running,74.6,61.57,23.91,36.97,2.88,3.67,None,0,0,0,667.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:14:00,B,Idle,21.2,48.52,14.64,35.95,2.58,1.95,None,0,0,0,618.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:19:00,B,Running,68.2,56.31,23.01,38.49,2.81,2.95,None,0,0,0,609.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:24:00,B,Running,72.3,60.91,22.93,43.14,2.93,3.4,None,0,0,0,586.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:29:00,B,Running,71.4,57.46,32.21,47.81,2.81,3.41,None,0,0,0,627.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:34:00,B,Idle,34.5,49.0,22.64,41.2,2.69,2.87,None,0,0,0,626.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:39:00,B,Running,63.7,67.51,28.34,41.65,2.72,2.74,None,0,0,0,620.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:44:00,B,Running,65.8,54.12,20.59,53.53,3.07,2.72,None,0,0,0,629.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:49:00,B,Idle,12.8,71.37,21.06,54.82,2.35,3.69,Overheating,0,0,0,601.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:54:00,B,Running,58.2,62.58,24.91,46.4,2.8,2.73,None,0,0,0,596.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 15:59:00,B,Idle,22.7,61.85,24.82,41.9,2.69,2.0,None,0,0,0,627.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:04:00,B,Running,67.3,64.66,27.71,46.75,2.45,3.78,None,0,0,0,586.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:09:00,B,Running,72.7,64.13,21.46,49.27,2.4,2.67,None,0,0,0,605.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:14:00,B,Running,62.2,63.2,28.48,54.91,2.48,2.56,None,0,0,0,579.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:19:00,B,Running,80.3,66.35,23.78,40.17,2.49,3.48,None,0,0,0,643.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:24:00,B,Running,81.5,57.14,33.48,45.68,2.88,3.6,None,0,0,0,603.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:29:00,B,Idle,26.2,49.39,22.31,53.23,2.46,2.72,None,0,0,0,614.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:34:00,B,Running,84.2,74.43,25.55,47.59,3.27,3.95,None,0,0,0,605.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:39:00,B,Running,58.9,60.94,18.21,38.41,2.94,2.73,None,0,0,0,612.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:44:00,B,Running,80.9,58.69,28.21,42.46,2.7,3.66,None,0,0,0,603.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:49:00,B,Running,68.1,71.15,23.5,50.13,2.97,2.67,None,0,0,0,607.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:54:00,B,Running,69.7,57.32,25.13,31.19,3.04,1.68,None,0,0,0,629.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 16:59:00,B,Running,55.6,54.54,21.5,36.75,2.41,1.52,None,0,0,0,592.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:04:00,B,Running,59.9,50.71,22.76,43.37,2.63,3.01,None,0,0,0,662.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:09:00,B,Running,73.8,65.43,13.64,44.99,2.62,1.86,None,0,0,0,598.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:14:00,B,Running,83.8,70.5,24.14,51.13,2.44,3.0,None,0,0,0,595.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:19:00,B,Running,74.7,66.58,20.36,45.92,2.78,2.45,None,0,0,0,590.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:24:00,B,Running,75.2,69.09,21.06,35.2,2.9,4.61,Electrical Overload,0,0,0,604.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:29:00,B,Running,84.6,69.35,29.21,34.67,3.09,3.31,None,0,0,0,654.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:34:00,B,Running,72.6,51.3,22.45,38.48,2.54,3.74,None,0,0,0,628.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:39:00,B,Idle,24.5,57.71,19.79,40.57,2.55,3.06,None,0,0,0,604.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:44:00,B,Idle,24.6,56.02,21.78,32.85,2.54,2.72,None,0,0,0,646.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:49:00,B,Running,70.0,56.54,36.34,63.23,2.79,2.87,None,0,0,0,665.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:54:00,B,Running,79.1,58.05,29.38,43.37,3.09,2.67,None,0,0,0,663.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 17:59:00,B,Running,78.7,63.6,21.33,41.05,3.22,3.5,None,0,0,0,618.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:04:00,B,Running,95.0,65.65,30.85,39.01,2.87,3.13,None,0,0,0,600.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:09:00,B,Running,71.9,63.98,27.53,44.77,2.5,2.32,None,0,0,0,630.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:14:00,B,Running,74.5,73.73,24.77,39.17,2.77,2.45,None,0,0,0,647.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:19:00,B,Running,75.1,62.59,28.51,42.86,2.86,3.66,None,0,0,0,636.0,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:24:00,B,Running,44.4,68.86,18.88,35.35,2.79,2.33,None,0,0,0,608.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:29:00,B,Running,68.3,65.79,22.48,37.4,2.54,2.58,None,0,0,0,664.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:34:00,B,Running,79.9,62.13,28.22,46.7,2.73,2.96,None,0,0,0,625.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:39:00,B,Idle,15.3,61.15,18.75,39.85,2.9,2.31,None,0,0,0,570.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:44:00,B,Idle,22.9,53.53,22.64,41.5,2.34,2.09,None,0,0,0,633.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:49:00,B,Running,84.7,56.94,21.75,41.66,2.61,2.36,None,0,0,0,590.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:54:00,B,Running,58.6,67.05,31.47,33.12,2.89,2.8,None,0,0,0,579.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 18:59:00,B,Running,78.4,63.57,22.91,44.86,2.52,3.54,None,0,0,0,589.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:04:00,B,Running,80.7,56.71,26.96,62.84,2.78,3.51,None,0,0,0,598.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:09:00,B,Running,71.2,58.2,21.82,46.94,2.5,3.32,None,0,0,0,645.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:14:00,B,Running,73.1,64.75,20.93,42.05,2.81,2.76,None,0,0,0,598.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:19:00,B,Running,79.2,66.86,22.46,37.81,2.62,3.54,None,0,0,0,617.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:24:00,B,Running,78.5,63.59,26.85,35.2,2.63,3.06,None,0,0,0,623.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:29:00,B,Running,69.3,60.39,16.23,35.32,2.79,2.49,None,0,0,0,620.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:34:00,B,Running,60.6,60.86,21.12,47.92,2.97,2.04,None,0,0,0,606.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:39:00,B,Running,65.3,63.69,25.68,39.61,2.6,3.15,None,0,0,0,641.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:44:00,B,Running,63.7,58.69,27.24,39.99,2.43,2.44,None,0,0,0,613.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:49:00,B,Running,100.0,74.41,27.14,31.41,3.08,3.42,None,0,0,0,614.0,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:54:00,B,Running,94.2,88.04,21.13,57.61,2.62,4.11,Overheating,0,0,0,568.4,84.5
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 19:59:00,B,Running,81.6,62.81,29.88,53.41,2.69,2.43,None,0,0,0,659.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:04:00,B,Running,62.0,58.51,28.27,55.32,2.75,2.76,None,0,0,0,612.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:09:00,B,Running,64.1,61.41,26.3,40.85,2.8,3.34,None,0,0,0,634.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:14:00,B,Running,89.6,62.24,26.72,33.41,2.94,3.15,None,0,0,0,574.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:19:00,B,Running,59.1,63.88,23.84,62.66,2.3,2.58,None,0,0,0,651.0,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:24:00,B,Running,56.0,57.13,28.87,26.26,2.76,2.97,None,0,0,0,638.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:29:00,B,Running,73.6,61.58,23.87,47.24,3.21,2.62,None,0,0,0,605.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:34:00,B,Running,70.6,65.86,21.06,46.81,2.57,2.26,None,0,0,0,636.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:39:00,B,Running,66.3,64.92,23.06,47.34,2.72,3.24,None,0,0,0,639.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:44:00,B,Idle,24.9,53.82,18.29,49.37,2.21,2.86,None,0,0,0,607.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:49:00,B,Running,72.1,71.1,29.73,51.12,2.43,2.46,None,0,0,0,626.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:54:00,B,Running,75.3,54.37,21.27,47.03,2.49,3.5,None,0,0,0,611.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 20:59:00,B,Idle,12.6,47.68,25.36,43.67,2.79,1.71,None,0,0,0,635.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:04:00,B,Idle,10.6,55.31,21.66,27.25,2.64,1.94,None,0,0,0,643.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:09:00,B,Running,77.4,54.65,22.86,40.42,2.72,2.89,None,0,0,0,624.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:14:00,B,Running,90.8,61.17,31.05,27.35,3.13,3.12,None,0,0,0,646.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:19:00,B,Running,87.1,68.35,33.28,46.65,2.75,3.38,None,0,0,0,637.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:24:00,B,Running,82.1,74.83,25.51,40.91,1.99,2.97,None,0,0,0,605.1,92.5
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:29:00,B,Running,55.9,66.53,26.74,43.14,2.59,2.26,None,0,0,0,641.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:34:00,B,Running,67.7,62.11,26.23,38.18,2.55,2.54,None,0,0,0,659.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:39:00,B,Running,86.2,54.72,29.65,31.83,3.01,2.38,None,0,0,0,620.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:44:00,B,Idle,6.5,51.41,15.0,44.85,2.64,2.01,None,0,0,0,621.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:49:00,B,Running,50.9,65.36,39.73,35.41,0.93,2.9,Pressure Leak,0,0,0,482.3,78.4
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:54:00,B,Running,64.3,55.96,23.14,38.99,2.84,3.43,None,0,0,0,620.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 21:59:00,B,Running,92.3,65.74,30.18,38.59,2.62,3.0,None,0,0,0,596.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:04:00,C,Running,66.8,55.56,29.12,40.51,2.86,2.93,None,0,0,0,635.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:09:00,C,Running,83.0,56.34,25.39,40.29,2.79,2.92,None,0,0,0,621.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:14:00,C,Running,62.8,65.21,26.47,46.76,2.69,2.47,None,0,0,0,633.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:19:00,C,Idle,5.0,50.37,18.09,37.96,2.85,1.55,None,0,0,0,691.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:24:00,C,Running,67.9,60.01,29.64,46.39,2.65,2.42,None,0,0,0,671.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:29:00,C,Idle,12.7,51.44,30.24,43.03,2.79,2.44,Bearing Wear,0,0,0,593.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:34:00,C,Idle,13.7,58.99,24.96,40.24,2.81,1.93,None,0,0,0,631.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:39:00,C,Running,94.4,68.7,22.39,31.22,2.48,3.2,None,0,0,0,584.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:44:00,C,Idle,10.2,56.51,49.13,34.09,2.38,2.44,Bearing Wear,0,0,0,592.6,88.4
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:49:00,C,Running,87.5,66.82,27.76,42.95,2.73,3.17,None,0,0,0,612.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:54:00,C,Idle,5.0,62.93,18.96,26.35,2.46,2.41,None,0,0,0,674.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 22:59:00,C,Running,76.1,72.62,23.62,50.02,2.64,2.61,None,0,0,0,648.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:04:00,C,Idle,41.0,59.32,29.92,40.96,2.63,2.76,None,0,0,0,559.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:09:00,C,Idle,12.9,57.4,24.04,43.08,2.04,2.82,None,0,0,0,624.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:14:00,C,Running,66.4,63.23,31.91,45.04,1.8,3.4,Pressure Leak,0,0,0,580.4,89.9
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:19:00,C,Idle,23.1,52.63,28.71,54.6,2.26,1.94,None,0,0,0,600.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:24:00,C,Running,79.4,59.46,30.0,37.8,2.77,2.87,None,0,0,0,661.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:29:00,C,Idle,5.4,59.23,18.41,49.65,2.24,3.17,None,0,0,0,612.0,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:34:00,C,Running,69.0,55.64,26.47,46.61,2.75,3.0,None,0,0,0,643.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:39:00,C,Running,70.1,50.02,28.0,45.93,2.63,3.28,None,0,0,0,607.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:44:00,C,Idle,24.0,56.03,25.19,31.16,2.58,2.74,None,0,0,0,585.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:49:00,C,Running,74.6,55.81,22.26,36.68,2.83,2.99,None,0,0,0,611.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:54:00,C,Running,92.8,62.77,28.91,36.23,2.81,2.97,None,0,0,0,598.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-04 23:59:00,C,Running,73.9,49.14,29.53,39.98,2.16,3.43,None,0,0,0,629.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:04:00,C,Running,73.2,62.38,26.68,37.13,3.07,3.15,None,0,0,0,650.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:09:00,C,Idle,20.0,61.73,26.82,32.43,2.52,2.75,None,0,0,0,632.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:14:00,C,Running,62.5,64.18,23.88,43.58,2.94,2.35,None,0,0,0,636.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:19:00,C,Running,61.9,63.22,28.25,45.56,3.04,3.47,None,0,0,0,625.0,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:24:00,C,Running,79.1,69.63,20.22,30.22,2.31,2.94,None,0,0,0,614.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:29:00,C,Running,61.3,54.68,23.69,40.78,3.24,3.67,None,0,0,0,613.0,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:34:00,C,Idle,5.0,45.2,29.41,42.36,2.75,1.71,None,0,0,0,590.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:39:00,C,Idle,27.6,56.44,19.06,40.94,2.67,2.14,None,0,0,0,616.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:44:00,C,Running,77.8,65.03,22.4,41.29,3.17,2.49,None,0,0,0,600.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:49:00,C,Running,73.1,63.61,21.75,43.44,2.87,3.45,None,0,0,0,603.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:54:00,C,Running,55.2,52.94,27.65,39.52,2.74,2.87,None,0,0,0,626.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 00:59:00,C,Running,72.5,66.35,18.39,42.24,2.41,2.89,None,0,0,0,608.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:04:00,C,Idle,16.1,51.29,22.38,40.6,2.26,2.52,None,0,0,0,624.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:09:00,C,Idle,36.6,58.91,22.78,39.02,2.63,2.39,None,0,0,0,646.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:14:00,C,Running,68.1,70.57,24.98,41.04,2.11,2.34,None,0,0,0,631.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:19:00,C,Running,69.1,57.11,21.71,41.79,2.66,3.42,None,0,0,0,630.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:24:00,C,Idle,28.2,60.16,27.42,41.65,1.03,2.37,Pressure Leak,0,0,0,518.0,79.7
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:29:00,C,Running,50.4,62.21,27.3,33.97,2.88,1.94,None,0,0,0,620.5,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:34:00,C,Idle,25.4,56.19,19.15,32.16,2.93,2.21,None,0,0,0,636.0,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:39:00,C,Running,68.2,60.45,30.02,35.22,2.34,3.57,None,0,0,0,627.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:44:00,C,Running,68.9,66.87,27.36,43.57,2.77,3.75,None,0,0,0,663.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:49:00,C,Running,97.8,65.27,32.45,49.95,2.86,3.09,None,0,0,0,646.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:54:00,C,Running,81.6,57.2,23.85,53.06,2.73,3.2,None,0,0,0,632.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 01:59:00,C,Idle,32.1,58.73,21.05,36.63,2.69,2.34,None,0,0,0,630.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:04:00,C,Running,58.1,55.66,26.83,43.16,2.6,3.91,None,0,0,0,604.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:09:00,C,Idle,18.2,58.68,16.54,42.18,2.94,2.56,None,0,0,0,631.2,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:14:00,C,Running,72.8,63.42,23.34,44.33,3.11,2.96,None,0,0,0,587.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:19:00,C,Running,74.9,64.81,24.09,32.81,2.76,2.9,None,0,0,0,624.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:24:00,C,Running,57.3,55.99,27.92,35.53,2.49,3.08,None,0,0,0,645.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:29:00,C,Idle,18.5,63.77,19.62,45.02,2.4,3.2,None,0,0,0,586.1,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:34:00,C,Idle,20.8,48.68,23.77,56.71,2.36,2.83,None,0,0,0,623.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:39:00,C,Running,77.5,57.82,23.86,39.78,2.63,2.77,None,0,0,0,610.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:44:00,C,Running,55.5,55.75,27.48,40.6,2.58,3.21,None,0,0,0,580.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:49:00,C,Running,71.2,61.04,30.12,53.04,3.09,3.03,None,0,0,0,602.8,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:54:00,C,Running,67.2,57.57,29.56,52.11,2.53,3.29,None,0,0,0,632.4,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 02:59:00,C,Running,56.9,65.76,25.98,45.6,2.59,2.8,None,0,0,0,644.3,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 03:04:00,C,Idle,12.4,48.81,22.37,50.01,2.2,2.01,None,0,0,0,611.9,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 03:09:00,C,Running,74.4,58.93,28.16,39.11,2.16,2.98,None,0,0,0,613.7,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 03:14:00,C,Idle,19.7,59.12,21.49,47.39,2.87,1.29,None,0,0,0,668.6,92.6
MCH-0001,RobotArm,Pune,Line A,6.2,Medium,2026-06-05 03:19:00,C,Idle,16.5,53.18,19.68,49.68,2.76,3.28,None,0,0,0,628.9,92.6
